DATAFLOW,LAST UPDATE,freq,nutrient,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ01,2013,1511,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ01,2014,1422,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ01,2015,1704,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ01,2016,1920,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ01,2017,1733,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ01,2018,1464,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ01,2019,1311,r
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ01,2020,1217,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ02,2001,58221,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ02,2002,54967,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ02,2003,47928,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ02,2004,59129,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ02,2005,59867,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ02,2006,63546,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ02,2007,68592,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ02,2008,69568,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ02,2009,51895,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ02,2010,55047,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ02,2011,68115,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ02,2012,69019,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ02,2013,64035,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ02,2014,63435,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ02,2015,77966,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ02,2016,80597,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ02,2017,79102,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ02,2018,67315,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ02,2019,63314,r
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ02,2020,55003,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ03,2001,63969,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ03,2002,57815,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ03,2003,47579,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ03,2004,59229,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ03,2005,56080,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ03,2006,56525,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ03,2007,63427,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ03,2008,64892,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ03,2009,45158,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ03,2010,47253,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ03,2011,62905,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ03,2012,60591,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ03,2013,56921,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ03,2014,54703,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ03,2015,67419,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ03,2016,67952,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ03,2017,65298,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ03,2018,58771,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ03,2019,57300,r
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ03,2020,51152,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ04,2001,18120,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ04,2002,19692,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ04,2003,15000,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ04,2004,17540,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ04,2005,18468,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ04,2006,19390,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ04,2007,19824,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ04,2008,22294,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ04,2009,16056,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ04,2010,17330,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ04,2011,22636,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ04,2012,23019,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ04,2013,21012,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ04,2014,21544,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ04,2015,26781,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ04,2016,29669,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ04,2017,28949,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ04,2018,25187,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ04,2019,24872,r
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ04,2020,19634,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ05,2001,45093,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ05,2002,40959,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ05,2003,37752,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ05,2004,48238,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ05,2005,46979,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ05,2006,49865,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ05,2007,52099,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ05,2008,53630,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ05,2009,38835,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ05,2010,40512,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ05,2011,53579,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ05,2012,54369,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ05,2013,53680,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ05,2014,52651,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ05,2015,65026,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ05,2016,63908,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ05,2017,66147,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ05,2018,58985,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ05,2019,55832,r
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ05,2020,46801,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ06,2001,73280,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ06,2002,68016,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ06,2003,56639,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ06,2004,68617,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ06,2005,60581,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ06,2006,68129,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ06,2007,75766,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ06,2008,78882,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ06,2009,57484,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ06,2010,61851,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ06,2011,81910,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ06,2012,80765,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ06,2013,78187,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ06,2014,75210,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ06,2015,92188,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ06,2016,91357,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ06,2017,90837,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ06,2018,80917,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ06,2019,75505,r
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ06,2020,65272,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ07,2001,34551,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ07,2002,32206,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ07,2003,24606,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ07,2004,34432,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ07,2005,33769,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ07,2006,34458,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ07,2007,36883,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ07,2008,34646,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ07,2009,30779,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ07,2010,33008,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ07,2011,43336,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ07,2012,41896,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ07,2013,40005,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ07,2014,40099,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ07,2015,46860,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ07,2016,52621,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ07,2017,46957,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ07,2018,43197,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ07,2019,38427,r
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ07,2020,33971,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ08,2001,16323,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ08,2002,14887,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ08,2003,12189,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ08,2004,15238,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ08,2005,16233,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ08,2006,16619,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ08,2007,17484,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ08,2008,16971,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ08,2009,12580,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ08,2010,13410,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ08,2011,17988,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ08,2012,17866,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ08,2013,16265,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ08,2014,16603,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ08,2015,19191,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ08,2016,19160,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ08,2017,18563,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ08,2018,15943,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ08,2019,15470,r
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,CZ08,2020,12387,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DE,2000,2014357,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DE,2001,1847507,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DE,2002,1791693,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DE,2003,1787833,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DE,2004,1827767,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DE,2005,1778438,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DE,2006,1784996,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DE,2007,1599788,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DE,2008,1807176,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DE,2009,1550625,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DE,2010,1569045,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DE,2011,1786485,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DE,2012,1640414,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DE,2013,1648828,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DE,2014,1675289,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DE,2015,1822791,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DE,2016,1710616,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DE,2017,1658837,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DE,2018,1496649,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DE,2019,1342284,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DE,2020,1372084,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DK,2000,251581,e
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DK,2001,233809,e
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DK,2002,210917,e
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DK,2003,201331,e
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DK,2004,206864,e
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DK,2005,206388,e
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DK,2006,191899,e
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DK,2007,194684,e
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DK,2008,220674,e
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DK,2009,200412,e
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DK,2010,190072,e
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DK,2011,197162,e
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DK,2012,187000,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DK,2013,193600,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DK,2014,186800,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DK,2015,205300,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DK,2016,240726,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DK,2017,236492,r
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DK,2018,223985,r
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DK,2019,225158,r
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,DK,2020,232767,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EE,2000,22396,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EE,2001,19603,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EE,2002,16700,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EE,2003,23255,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EE,2004,24833,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EE,2005,20083,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EE,2006,22610,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EE,2007,24982,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EE,2008,35455,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EE,2009,27328,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EE,2010,28628,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EE,2011,29803,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EE,2012,32978,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EE,2013,33659,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EE,2014,35806,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EE,2015,36276,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EE,2016,36390,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EE,2017,37333,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EE,2018,38867,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EE,2019,41438,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EE,2020,41486,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EL,2000,270000,e
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EL,2001,260000,e
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EL,2002,253000,e
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EL,2003,247000,e
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EL,2004,255000,e
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EL,2005,224000,e
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EL,2006,210000,e
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EL,2007,236000,e
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EL,2008,201000,e
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EL,2009,184789,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EL,2010,212948,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EL,2011,181394,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EL,2012,175445,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EL,2013,182534,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EL,2014,165942,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EL,2015,164334,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EL,2016,185019,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EL,2017,192167,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EL,2018,179436,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EL,2019,189748,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,EL,2020,202945,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,ES,2000,1279154,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,ES,2001,1131006,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,ES,2002,1026546,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,ES,2003,1198606,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,ES,2004,1072949,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,ES,2005,923764,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,ES,2006,969783,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,ES,2007,985857,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,ES,2008,739757,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,ES,2009,781069,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,ES,2010,940984,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,ES,2011,846697,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,ES,2012,843410,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,ES,2013,961507,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,ES,2014,1101895,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,ES,2015,1068103,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,ES,2016,982155,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,ES,2017,1072125,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,ES,2018,1033494,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,ES,2019,1011251,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,ES,2020,1059299,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,ES11,2012,14762,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,ES11,2013,21300,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,ES11,2014,25500,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,ES11,2015,31100,r
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,ES11,2016,21299,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,ES11,2017,21708,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,ES11,2018,21962,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,ES11,2019,24606,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,ES11,2020,25034,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,ES12,2012,3867,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,ES12,2013,3500,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,ES12,2014,4700,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,ES12,2015,3800,r
